Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
Net47QuickSortBenchmark.ParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;ParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Result;14;502664400;10;50266440;24;3;0;8530846
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Overhead;Jitting;1;324700;1;324700;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Jitting;1;12319500;1;12319500;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Overhead;Jitting;2;719300;16;44956.25;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Jitting;2;29659600;16;1853725;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Pilot;1;27907100;16;1744193.75;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Pilot;2;54317300;32;1697415.63;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Pilot;3;119644200;64;1869440.63;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Pilot;4;215477300;128;1683416.41;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Pilot;5;410103700;256;1601967.58;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Workload;Pilot;6;850222900;512;1660591.6;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Overhead;Warmup;1;2900;512;5.66;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Overhead;Warmup;2;2000;512;3.91;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Overhead;Warmup;3;2300;512;4.49;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Overhead;Warmup;4;2200;512;4.3;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Overhead;Warmup;5;2000;512;3.91;210;104;0;2570136
Net47QuickSortBenchmark.OptimizedParallelImperativeQuickSort;Net47Benchmarking;Net47QuickSortBenchmark;OptimizedParallelImperativeQuickSort;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Framework 4.7.2(Runtime=.NET Framework 4.7.2);N=10000;1;Overhead;Warmup;6;3500;512;6.84;210;104;0;2570136
